nctId,Cluster,PCA1,PCA2,Combined_Text,Top_10_words_text
nct06628856,1,-0.05302032358047841,-0.042994445050272403,terminally centred workers life dehumanization burgos chelated gerontological hospital care,"terminally, centred, workers, life, dehumanization, burgos, chelated, gerontological, hospital, care"
nct06584903,1,-0.0027639478538172917,-0.0500263236299013,heat fan washing lotion indoor fluorescent hands hand lakehead temperature,"heat, fan, washing, lotion, indoor, fluorescent, hands, hand, lakehead, temperature"
nct06436001,3,-0.014010931510597815,0.04515790534862307,bve flad hesperidin abi vascular dakota bluedop march brachial capping,"bve, flad, hesperidin, abi, vascular, dakota, bluedop, march, brachial, capping"
nct06522490,1,-0.05039200365161903,-0.14900642736556569,dtt asd vocabulary children autism aba video discrete comparator training,"dtt, asd, vocabulary, children, autism, aba, video, discrete, comparator, training"
nct06414421,4,-0.07799929401668172,0.09111852847093516,prostate biopsy tens trusg pain transrectal nps pbx pharmacological comfort,"prostate, biopsy, tens, trusg, pain, transrectal, nps, pbx, pharmacological, comfort"
nct06575114,1,-0.0399795786039899,-0.09361202452138628,vaccination covid theory vaccine determination taizhou 19 older intervention willingness,"vaccination, covid, theory, vaccine, determination, taizhou, 19, older, intervention, willingness"
nct06656871,1,0.03420647023961646,-0.04943885541774692,lettuce biostimulants iron biostimulated tablet user functionalities swe digital palermo,"lettuce, biostimulants, iron, biostimulated, tablet, user, functionalities, swe, digital, palermo"
nct06592690,3,-0.014527596379437182,0.017738267118062586,pacing crt resynchronization 6mwt responsive atrial centrale vdd bolzano walked,"pacing, crt, resynchronization, 6mwt, responsive, atrial, centrale, vdd, bolzano, walked"
nct06535984,5,-0.028220330626749383,-0.006645220453706762,infants swaddling noise eye white examination examinations pain saturation infant,"infants, swaddling, noise, eye, white, examination, examinations, pain, saturation, infant"
nct06674941,8,0.3054563335961563,-0.054730553680989065,teprotumumab participant japanese screening eplerenone day trial prior dosing must,"teprotumumab, participant, japanese, screening, eplerenone, day, trial, prior, dosing, must"
nct06733857,1,0.010615363587930898,-0.0650044713588007,protein plant omnivorous environmental diets diet emissions animal ret gains,"protein, plant, omnivorous, environmental, diets, diet, emissions, animal, ret, gains"
nct06544122,1,-0.0071768149897961965,-0.023416826714329455,f0 tdcs hz db voice vocal vocally cortex ext stimulations,"f0, tdcs, hz, db, voice, vocal, vocally, cortex, ext, stimulations"
nct06669689,3,0.018478637785033305,0.0887278590703153,cca 1i trendelenburg hbh flow pressure onsd carotid position canvas,"cca, 1i, trendelenburg, hbh, flow, pressure, onsd, carotid, position, canvas"
nct06403358,3,0.07917986870787778,0.02797676855007948,probiotics stools paediatric equilibration diarrhea supplement food labomar microbiota intestinal,"probiotics, stools, paediatric, equilibration, diarrhea, supplement, food, labomar, microbiota, intestinal"
nct06475092,2,-0.022409318753855312,-0.017808171601489366,fat waist visceral hip nonspecific ratio sleeping back mass muscle,"fat, waist, visceral, hip, nonspecific, ratio, sleeping, back, mass, muscle"
nct06418386,4,-0.025629092546872536,0.041299109583299125,neem rotary cannel filing molars naocl root manual colony irrigation,"neem, rotary, cannel, filing, molars, naocl, root, manual, colony, irrigation"
nct06586944,1,-0.08553676772904092,-0.11648807683121,sn anxiety plane social ans pns nursing sella perpendicular maxilla,"sn, anxiety, plane, social, ans, pns, nursing, sella, perpendicular, maxilla"
nct06459232,3,0.04037421265412967,0.08549543331089947,date index view modifying siponimod data ms claim claims marketscan,"date, index, view, modifying, siponimod, data, ms, claim, claims, marketscan"
nct06436664,4,-0.03422198848784146,0.06818172206606686,plaque orthodontic brushing hygiene tooth oral dental irs fkbp12 turesky,"plaque, orthodontic, brushing, hygiene, tooth, oral, dental, irs, fkbp12, turesky"
nct06436872,1,-0.07009307362485198,-0.008255382635768816,caregiver researcher caregivers multidimensional burden open life informing patients caregiving,"caregiver, researcher, caregivers, multidimensional, burden, open, life, informing, patients, caregiving"
nct06428279,1,-0.06634698136315387,-0.03752732217740155,sexual psychosexual health cancer sexuality expert patients difficulties faced learned,"sexual, psychosexual, health, cancer, sexuality, expert, patients, difficulties, faced, learned"
nct06618768,1,0.043575860229849515,-0.03832743335275978,aronia mixture urine utis samples office episodes uti dimension sub,"aronia, mixture, urine, utis, samples, office, episodes, uti, dimension, sub"
nct06410560,1,-0.058736095220140436,-0.0366645009069726,alessandria culture workers empathic cultural capacity arrigo cesare biagio stakeholders,"alessandria, culture, workers, empathic, cultural, capacity, arrigo, cesare, biagio, stakeholders"
nct06519201,4,-0.028475154689430602,0.019646302125400125,spinecare srt cobb spinal braces traction angle treatment prone gravity,"spinecare, srt, cobb, spinal, braces, traction, angle, treatment, prone, gravity"
nct06598111,1,0.0027418208495351825,-0.049068481120932546,restrictive consequences eating amplified narrative restriction dietary benefits amplifying restraint,"restrictive, consequences, eating, amplified, narrative, restriction, dietary, benefits, amplifying, restraint"
nct06567236,1,-0.01258143747249087,-0.06487570448873596,texas preclinical students woman 5684 endodontics dentistry e4d ddds 719,"texas, preclinical, students, woman, 5684, endodontics, dentistry, e4d, ddds, 719"
nct06629857,3,0.002377219878305273,-0.0031258243626389555,fetoprotein βglucncs afp hcc hepatocellular alpha wall darul liver sehat,"fetoprotein, βglucncs, afp, hcc, hepatocellular, alpha, wall, darul, liver, sehat"
nct06449131,3,-0.006273302313055821,0.1032937824951286,effusion pleural dt persistent glue leak fibrin platelet mashhad cardiothoracic,"effusion, pleural, dt, persistent, glue, leak, fibrin, platelet, mashhad, cardiothoracic"
nct06407349,2,-0.09438468351497517,-0.12764771912213935,communication children palsy cerebral aac functional impairment board comorbid traditional,"communication, children, palsy, cerebral, aac, functional, impairment, board, comorbid, traditional"
nct06588387,3,0.06114055792260493,0.06622639838252309,siponimod spms emr resyze period secondary education patients sclerosis ovulation,"siponimod, spms, emr, resyze, period, secondary, education, patients, sclerosis, ovulation"
nct06414876,1,-0.023803784301020245,-0.007531446982119095,oxytocin animal levels assisted uppsala hospitalized children dog title pg,"oxytocin, animal, levels, assisted, uppsala, hospitalized, children, dog, title, pg"
nct06437691,3,-0.05456538077242553,0.14124791605503254,stent colorectal emergency placement underwent sided colon kinesiology survival surgery,"stent, colorectal, emergency, placement, underwent, sided, colon, kinesiology, survival, surgery"
nct06555913,2,-0.07044074943537512,-0.0017512569193048183,nds shoulder exercises maitland radical scapular selective suffering rom stabilization,"nds, shoulder, exercises, maitland, radical, scapular, selective, suffering, rom, stabilization"
nct06673212,1,0.008037726422862015,-0.030861673036733126,barley barleys trocar glucan food postprandial seeking bred phytochemical wheat,"barley, barleys, trocar, glucan, food, postprandial, seeking, bred, phytochemical, wheat"
nct06671314,3,-0.007798955954147877,0.072358835113981,val mildly sac sacubitril facility medicare discharge preserved valsartan failure,"val, mildly, sac, sacubitril, facility, medicare, discharge, preserved, valsartan, failure"
nct06621069,3,0.006583984375655919,0.03398205321857885,femur bowing bisphosphonates femoral ultrasonographic ibu bp bone infraclavicular pct,"femur, bowing, bisphosphonates, femoral, ultrasonographic, ibu, bp, bone, infraclavicular, pct"
nct06413095,8,0.11431393577558475,0.08413577586626508,mk civo tumor 4830 0482 hnscc sts pembrolizumab injection tme,"mk, civo, tumor, 4830, 0482, hnscc, sts, pembrolizumab, injection, tme"
nct06414512,3,0.0723429948449338,0.020660797612273147,cryptococcal csf amphotericin flucytosine meningitis fc day fluconazole 1200mg cryptococcus,"cryptococcal, csf, amphotericin, flucytosine, meningitis, fc, day, fluconazole, 1200mg, cryptococcus"
nct06703502,1,-0.03468752361390597,-0.08676782870919303,eating 18s binge warwickshire disorder coventry partnership intervention trust cbt,"eating, 18s, binge, warwickshire, disorder, coventry, partnership, intervention, trust, cbt"
nct06674174,2,-0.011195297977320958,-0.0693834622303497,spirometry endurance glycolic nanoparticles smokers training lactic poly cigarette loaded,"spirometry, endurance, glycolic, nanoparticles, smokers, training, lactic, poly, cigarette, loaded"
nct06606236,1,0.0019354540148953682,0.04146083734034307,neuropeptide npy bleaching zoom pola pulps h2o2 office pulp boost,"neuropeptide, npy, bleaching, zoom, pola, pulps, h2o2, office, pulp, boost"
nct06602947,3,-0.015339921891955004,0.0467209750221165,desflurane sevoflurane flow anaesthesia mac gas carbon fresh low consumption,"desflurane, sevoflurane, flow, anaesthesia, mac, gas, carbon, fresh, low, consumption"
nct06668662,4,-0.04058494129054818,0.10869833689348792,irrigation endodontic pain canal endoactivator conventional operative root endo activator,"irrigation, endodontic, pain, canal, endoactivator, conventional, operative, root, endo, activator"
nct06439407,1,0.08833679982316266,-0.041496831276428774,disorder ies preliminarily trauma 014 stress sat alleviating evacuative revised,"disorder, ies, preliminarily, trauma, 014, stress, sat, alleviating, evacuative, revised"
nct06619535,3,-0.05033310213411052,0.10965716427153438,seer 2000 cancer sepsis smr elderly 2021 death prebiotic sensation,"seer, 2000, cancer, sepsis, smr, elderly, 2021, death, prebiotic, sensation"
nct06574529,3,-0.013040485497942162,0.012372886989619723,vdot tuberculosis flt3 geneva tb whenever sent videos platform observed,"vdot, tuberculosis, flt3, geneva, tb, whenever, sent, videos, platform, observed"
nct06644053,4,0.031137993155692406,-0.017868864067162864,must cnslbp locomotion participants pain aperture walking apertures environmental chronic,"must, cnslbp, locomotion, participants, pain, aperture, walking, apertures, environmental, chronic"
nct06504706,3,0.008712364004519952,0.033641908186832666,tea matcha green salivary ph caries drinking mins dentistry risk,"tea, matcha, green, salivary, ph, caries, drinking, mins, dentistry, risk"
nct06504472,1,0.05714447059016819,-0.002694512580626823,luts urinary prostathrive urination nighttime layer emptying day bladder optimale,"luts, urinary, prostathrive, urination, nighttime, layer, emptying, day, bladder, optimale"
nct06616675,3,0.022249394045018495,0.04643329214199079,htlv ptens darifenacin parasacral rice kcal protein oab infected overactive,"htlv, ptens, darifenacin, parasacral, rice, kcal, protein, oab, infected, overactive"
nct06609395,1,-0.030074802341360115,-0.038083411354596225,worry expatriates indian expatriate åsberg mnsclc response sweden madrs icbt,"worry, expatriates, indian, expatriate, åsberg, mnsclc, response, sweden, madrs, icbt"
nct06608615,2,-0.03830938163783924,-0.0852149600780239,taping drop rigid kinesio foot stroke individuals chair walking physiological,"taping, drop, rigid, kinesio, foot, stroke, individuals, chair, walking, physiological"
nct06449950,1,-0.02158113161913427,-0.005548830126235434,ohi hygiene oral ages instructions verbal 101 202 video 51,"ohi, hygiene, oral, ages, instructions, verbal, 101, 202, video, 51"
nct06538545,6,-0.034250089397689885,-0.05870195493580374,sitting labor position needling ram empower dry cumhuriyet sivas fetus,"sitting, labor, position, needling, ram, empower, dry, cumhuriyet, sivas, fetus"
nct06449287,1,0.03792294684428417,-0.05008652740648885,fat ketones bohb ketogenic diets ketosis wk diet exogenous keto,"fat, ketones, bohb, ketogenic, diets, ketosis, wk, diet, exogenous, keto"
nct06601205,3,0.04960388804909756,0.0685934268753466,flutamide prostate finasteride nuclear cancer prostatectomy pin placebo tissue karyometric,"flutamide, prostate, finasteride, nuclear, cancer, prostatectomy, pin, placebo, tissue, karyometric"
nct06440161,3,-0.027528108231909106,0.1040493658590419,taad aki akd congestion aortic intraoperative venous dissection surgeries injury,"taad, aki, akd, congestion, aortic, intraoperative, venous, dissection, surgeries, injury"
nct06553040,3,-0.03252592285898408,0.024141789061273306,lcr halp albumin adenocarcinoma pancreatic maps20 value survival hypotonic eswt,"lcr, halp, albumin, adenocarcinoma, pancreatic, maps20, value, survival, hypotonic, eswt"
nct06597357,3,-0.06184284774540311,0.01834967578411418,meniscectomy meniscal cmi scaffolds glycaemic ikdc knee rizzoli ortopedico osteoarthritis,"meniscectomy, meniscal, cmi, scaffolds, glycaemic, ikdc, knee, rizzoli, ortopedico, osteoarthritis"
